ID,Name,Price,Processor,Number of USB 3.0 Ports,Number of Processors,Computer Memory Type,Hard Drive Interface,Bluetooth,Wireless_Year,Numeric_Release_Date,Numeric_Display_Size,Resolution_Width,Resolution_Height,Numeric_RAM,Numeric_Memory_Speed,Numeric_Drive_Capacity,Drive_Type,Numeric_Battery_Capacity,Numeric_Battery_Life,Clean_Brand,Clean_Series,Clean_Operating_System,Lithium_Battery_Technology,Clean_Processor_Type,Numeric_Processor_Speed,Height,Depth,Width,Clean_Processor_Brand,Numeric_Flash_Size,Clean_Optical_Drive,Graphics_Coprocessor_Category,Chipset_Category,Integrated_Graphics,Color_Category,Number_of_Color_words,Numeric_Weight
B0B25RM1JC,"LENOVO THINKPAD P52 INTEL CORE I7-8850H NVME 512GB NVIDIA CORPORATION GP107GLM [QUADRO P2000 MOBILE] 32 GB 15"" NO BLACK WINDOWS 10 PROFESSIONAL 64-BIT",1199.99,4.3 GHz core_i7,,6.0,DDR4 SDRAM,solid state,False,,1653350400.0,15.6,1920.0,1080.0,32.0,2600.0,512000000.0,SSD,,,lenovo,thinkpad,windows 10,,i7,4.3,,,,intel,512.0,,nvidia,nvidia,False,black,1.0,7.98
B0B25XK3M6,"HP 15-dy2193dx Home & Business Laptop (Intel i5-1135G7 4-Core, 8GB RAM, 256GB m.2 SATA SSD, Intel Iris Xe, 15.6"" 60Hz Full HD (1920x1080), Win 11 Pro) with MS 365 Personal , Hub",499.99,2.4 GHz core_i5,,4.0,DDR4 SDRAM,,True,1999.0,1653350400.0,15.6,1920.0,1080.0,8.0,2400.0,256000000.0,,,,hp,,windows 11,lithium ion,i5,2.4,0.8,9.5,14.0,intel,256.0,None,iris,intel,True,,,4.0
B0B27DN3YX,"2022 HP Pavilion 15.6"" FHD Touchscreen Laptop, AMD Ryzen 7-5825U Up to 4.5GHz Processor (Beat i7-1180G7), 32GB RAM, 1TB PCIe NVMe SSD, Backlit Keyboard, USB-A&C, Fast Charge, Windows 11, Silver",820.82,4.5 GHz amd_ryzen_7,,8.0,DDR4 SDRAM,solid state,True,,1653350400.0,15.6,1920.0,1080.0,32.0,2666.0,512000000.0,SSD,,,hp,pavilion,windows 11,lithium ion,ryzen,4.5,,,,amd,32.0,,amd,amd,True,,,3.86
B0B28V47T8,"HP 2023 Newest 14 inch FHD Display Laptop, AMD Ryzen 3 3250U (Beat i5 7200U), 8GB RAM, 128GB SSD, AMD Radeon Graphics, WiFi 6, Bluetooth, Windows 11 Home Bundle with JAWFOAL",369.99,3.5 GHz ryzen_3_3250u,1.0,2.0,DDR4 SDRAM,usb,True,1999.0,1653436800.0,14.0,1366.0,768.0,8.0,3500.0,128000000.0,SSD,,8.0,hp,,windows 11,,ryzen,3.5,,,,amd,,,,amd,True,silver,2.0,3.3
B0B28VSPRK,"Lenovo Ideapad 3i, 15.6"" FHD (1920 x 1080) Anti-Glare Display, Intel Core i3 11th Gen 1115G4 up to 3.00 GHz, 4GB DDR4 RAM, 128GB SSD, Bluetooth, WiFi, Windows 11 Home, Abyss Blue, EAT Cloth",372.0,3 GHz apple_ci3,,2.0,DDR4 SDRAM,solid state,False,,1647302400.0,15.6,1920.0,1080.0,4.0,,128000000.0,SSD,,10.0,lenovo,ideapad,windows 11,,i3,3.0,0.78,9.98,14.26,intel,,,intel,intel,True,blue,2.0,3.75
B0B29C364N,"Dell Inspiron 15 3000 Series 3511 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1135G7, 32GB DDR4 RAM, 1TB PCIe SSD, SD Card Reader, Webcam, HDMI, Wi-Fi, Windows 11 Home, Black",529.99,2.4 GHz core_i5_1035g1,2.0,4.0,DDR4 SDRAM,pcie x 4,True,,1653436800.0,15.6,1920.0,1080.0,32.0,,1000000000.0,SSD,,,dell,inspiron,windows 11,lithium ion,i5,2.4,0.74,9.27,14.11,intel,,,iris,intel,True,black,1.0,3.74
B0B2GQJJBV,"HP Elitebook 840 G5 14-inch FHD (1920x1080) Business Laptop (Intel Quad-Core i5-8250U, 16GB DDR4 RAM, 512GB SS USB Type-C, HDMI, Windows 11 Pro (Renewed) …",328.0,1.6 GHz core_i5_8250u,,4.0,DDR4 SDRAM,solid state,True,,1653523200.0,14.1,1920.0,1080.0,16.0,3400.0,512000000.0,SSD,,,hp,elitebook,windows 11,,i5,1.6,,,,intel,,,intel,intel,True,,,3.25
B0B2KPXKJ7,"Dell 2022 Newest Inspiron 15 Laptop, 15.6"" HD Display, Intel Celeron N4020 Processor, 16GB DDR4 RAM, 1TB PCIe SSD, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 11 Home, Black",445.0,1.1 GHz celeron_n4020,2.0,2.0,DDR4 SDRAM,pcie x 4,True,,1653609600.0,15.6,1366.0,768.0,16.0,2800.0,1000000000.0,SSD,,,dell,inspiron,windows 11,,,1.1,0.78,9.8,14.33,intel,1000.0,,intel,intel,True,black,1.0,5.49
B0B2KZHVPL,"Lenovo Newest ideapad Flex 5 2-in-1 Laptop, AMD Ryzen 7 5700U(>i7-10750H) , 15.6"" Full HD 1080P IPS Touch-Screen, Fingerprint, Type-C, Wi-Fi 6, Webcam (16GB RAM | 1TB PCIe SSD)",829.99,4 GHz amd_ryzen_7_5700u,3.0,8.0,DDR4 SDRAM,usb 3.2,False,,1653609600.0,15.0,1920.0,1080.0,16.0,3200.0,1000000000.0,SSD,,10.0,lenovo,,windows 10,,ryzen,4.0,,,,amd,1000.0,,radeon,amd,True,,6.0,6.24
B0B2LC534D,"HP Pavilion 15.6"" Touchscreen Laptop - AMD Ryzen 7 5825U - 1080p - Windows 11 Notebook 15-eh2085cl 16GB RAM 512GB SSD",667.49,2 GHz ryzen_7,1.0,1.0,,solid state,True,,1653696000.0,15.6,1920.0,1080.0,16.0,,,SSD,,6.0,hp,,windows 11,lithium ion,ryzen,2.0,,,,amd,16.0,,radeon,amd,True,,,5.32
B0B2QDLP7X,"HP 17-cp0700dx Home & Business Laptop (AMD Ryzen 5 5500U 6-Core, 8GB RAM, 256GB SSD, AMD Radeon, 17.3"" 60Hz Full HD (1920x1080), WiFi, Bluetooth, Webcam, HDMI, Win 11 Home S-Mode) with Hub",479.99,2.1 GHz amd_r_series,,6.0,DDR4 SDRAM,usb 3.2,True,,1655942400.0,17.3,1920.0,1080.0,8.0,,256000000.0,SSD,,,hp,,windows 11,lithium ion,,2.1,0.75,10.12,15.75,amd,,None,radeon,intel,True,,,4.6
B0B2QVT43S,"ASUS 2022 Zenbook 14.0"" IPS Slim Laptop, AMD Hexa-core Ryzen 5 5500U (Beats i7-10510U), NVIDIA GeForce MX450, Wi-Fi 6, Harman/Kardon Audio, HD Webcam, USB-C, Win 11 (8GB RAM | 512GB PCIe SSD)",628.88,4 GHz ryzen_5,2.0,6.0,,usb 3.2,True,,1653955200.0,14.0,1920.0,1080.0,2.0,2400.0,,SSD,,,asus,zenbook,windows 11,lithium ion,ryzen,4.0,,,,amd,512.0,None,geforce,nvidia,False,,6.0,2.86
B0B2TFW3H6,"HP Chromebook 14b-nb0015cl 14"" Intel Core i5-1135G7 8 GB 256 GB SSD Silver (Renewed)",299.99,3.2 GHz core_i7,,2.0,,solid state,False,,1653955200.0,14.0,,,,,,SSD,,,hp,,chrome os,lithium polymer,i7,3.2,,,,intel,256.0,,,intel,True,silver,2.0,4.8
B0B2THTV8B,"HP Chromebook x360 14c-cc0013dx 14"" Full HD (1920 x 1080) IPS Touchscreen, Intel Core i3-1115G4, Intel UHD Graphics, 8 GB DDR4 RAM, 128 GB SSD Storage, Wifi and BT, Chrome OS, Mineral silver (Renewed)",249.95,3.2 GHz apple_ci3,,2.0,,solid state,False,,1653955200.0,14.0,1920.0,1080.0,,,,SSD,,10.0,hp,,chrome os,lithium polymer,i3,3.2,,,,intel,128.0,,,intel,True,silver,2.0,3.35
B0B2TNJZ29,"Lenovo ThinkPad T15p Gen 3, i7-12800H vPro, 15.6"" FHD (1920 x 1080) IPS, Anti-Glare, 300 nits, 16GB DDR5, 512GB NVMe SSD, NVIDIA GeForce RTX 3050 4GB, Backlit KYB Fingerprint Reader, Windows Pro",1539.0,4.8 GHz core_i7,2.0,14.0,SODIMM,pcie x 4,True,2020.0,1653955200.0,15.6,1920.0,1080.0,16.0,,512000000.0,SSD,,12.0,lenovo,,windows 11,,i7,4.8,1.0,10.0,15.0,intel,4.0,,geforce,nvidia,True,black,1.0,5.0
B0B2TSWFT6,"Lenovo ThinkPad P15v Gen 3, i7-12700H vPro, 15.6"" FHD (1920 x 1080) IPS, Anti-Glare, 300 nits, 16GB DDR5, 512GB NVMe SSD; NVIDIA T600 4GB, Backlit KYB Fingerprint Reader, Windows Pro",1598.99,4.8 GHz core_i7,2.0,14.0,SODIMM,pcie x 4,False,,1653955200.0,15.6,1920.0,1080.0,16.0,,512000000.0,SSD,,12.0,lenovo,,windows 11,lithium ion,i7,4.8,0.89,9.84,14.43,intel,4.0,,nvidia,nvidia,True,,,5.0
B0B2WQQY3L,"Lenovo ThinkBook 13s G4 IAP 21AR001WUS 13.3"" Notebook - 1920 x 1200 - Intel Core i5 12th Gen i5-1240P - 8 GB Total RAM - 256 GB SSD",968.86,1.7 GHz core_i5,,1.0,,,False,,1654041600.0,13.3,1920.0,1200.0,,,256000000.0,SSD,,,lenovo,,windows 11,,i5,1.7,2.8,11.1,17.3,intel,,,intel,intel,True,,,4.36
B0B2Y8BDJM,"2022 HP Chromebook 11.6"" WLED HD Non-Touchscreen Laptop, AMD A4-9120C Processor, 4GB RAM, 32GB eMMC, Webcam, WiFi, Bluetooth, Chrome OS, Black, W/ 2-Week IFT Support",149.0,2 GHz amd_a4,2.0,2.0,DDR4 SDRAM,solid state,False,,1654041600.0,11.0,1366.0,768.0,,,32000000.0,SSD,,10.0,hp,,chrome os,lithium ion,,2.0,0.75,8.07,11.61,amd,32.0,None,radeon,amd,True,black,1.0,3.0
B0B2YBB56J,"2022 Lenovo IdeaPad Gaming Laptop 15.6"" FHD IPS 120Hz, AMD Ryzen 5 5600H (Beats i7-10850H), GeForce RTX 3050 Ti Graphics, 16GB DDR4 RAM, 512GB SSD, Backlit Keyboard, Wireless-AX, Windows 11",799.99,3 GHz ryzen_5,,6.0,DDR4 SDRAM,solid state,False,,1654041600.0,15.6,1920.0,1080.0,16.0,3200.0,512000000.0,SSD,,,lenovo,ideapad,windows 11,,ryzen,3.0,0.61,42.52,75.59,amd,512.0,,amd,nvidia,False,,,4.85
B0B2YHJ6YR,"HP Newest 17 Laptop, 17.3"" HD+ Touchscreen Display, AMD Athlon Gold 3150U Processor, 16GB DDR4 RAM, 1TB PCIe NVMe SSD, Type-C, HDMI, Wi-Fi, Bluetooth, Windows 11 Home, Silver",665.02,2 GHz athlon,3.0,2.0,DDR4 SDRAM,pcie x 4,,,1660608000.0,17.3,1600.0,900.0,16.0,,1000000000.0,SSD,,,hp,,windows 11,lithium ion,,2.0,0.78,10.15,15.78,amd,1000.0,,radeon,amd,True,silver,1.0,4.62
B0B2YRP1B6,"2022 HP 14"" HD Touchscreen Laptop, AMD Ryzen 3 3250U Processor, 8GB DDR4 RAM, 128GB SSD, HDMI, Webcam, WiFi, Bluetooth, Windows 11 S, Silver, W/ 2-Week IFT Support",395.0,3 GHz ryzen_3_3250u,3.0,2.0,DDR4 SDRAM,usb 2.0/3.0,False,,1654041600.0,14.0,1366.0,768.0,8.0,3000.0,128000000.0,SSD,,8.0,hp,,windows 11,lithium ion,ryzen,3.0,0.71,8.86,12.76,amd,128.0,None,radeon,amd,True,silver,1.0,3.0
B0B2ZLK99D,"Dell Precision 3000 3571 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-12800H Dodeca-core (12 Core) 2.40 GHz - 16 GB Total RAM - 512 GB SSD - Titan Gray",1949.99,2.4 GHz core_i7,,1.0,DDR SDRAM,,False,,1653955200.0,15.6,1920.0,1080.0,,2400.0,512000000.0,SSD,,,dell,precision,windows 10,,i7,2.4,2.52,13.98,17.24,intel,,None,nvidia,nvidia,False,gray,2.0,3.66
B0B311HRKL,"ASUS ROG Strix G15 Gaming Laptop, 15.6â€  300Hz 3ms IPS Type FHD Display, NVIDIA GeForce RTX 3050 Ti, AMD Ryzen 7 4800H, 16GB DDR4, 512GB PCIe SSD, RGB Keyboard, Windows 11, G513IE-PH74",1224.99,4.2 GHz amd_ryzen_7,4.0,8.0,DDR4 SDRAM,solid state,True,2020.0,1654128000.0,15.6,1920.0,1080.0,16.0,3200.0,512000000.0,SSD,,,asus,rog,windows 11,lithium ion,ryzen,4.2,1.02,10.2,13.94,amd,512.0,None,geforce,nvidia,False,gray,1.0,4.63
B0B336K7M5,"Dell Newest Inspiron 15 3511 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1035G1, 32GB RAM, 1TB PCIe NVMe M.2 SSD, SD Card Reader, Webcam, HDMI, WiFi, Windows 11 Home, Black",654.39,1 GHz core_i5_family,2.0,4.0,DDR4 SDRAM,pcie x 4,True,2014.0,1654128000.0,15.6,1920.0,1080.0,32.0,,1000000000.0,SSD,,,dell,inspiron,windows 11,lithium ion,i5,1.0,0.74,9.27,14.11,intel,32.0,,intel,intel,True,black,1.0,3.74
B0B338HW3T,"Dell Newest Inspiron 15 3511 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1035G1, 12GB RAM, 256GB PCIe NVMe M.2 SSD, SD Card Reader, Webcam, HDMI, WiFi, Windows 11 Home, Black",460.0,1 GHz core_i5_family,2.0,4.0,DDR4 SDRAM,pcie x 4,True,2014.0,1654128000.0,15.6,1920.0,1080.0,12.0,,256000000.0,SSD,,,dell,inspiron,windows 11,,i5,1.0,0.74,9.27,14.11,intel,256.0,None,intel,intel,True,black,1.0,3.74
B0B33FRLP9,"Dell Newest Inspiron 15 3511 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1035G1, 12GB RAM, 512GB PCIe NVMe M.2 SSD, SD Card Reader, Webcam, HDMI, WiFi, Windows 11 Home, Black",519.99,1 GHz core_i5_family,2.0,4.0,DDR4 SDRAM,pcie x 4,True,2014.0,1654128000.0,15.6,1920.0,1080.0,8.0,,512000000.0,SSD,,,dell,inspiron,windows 11,,i5,1.0,0.74,9.27,14.11,intel,,,intel,intel,True,black,1.0,3.74
B0B342WG5K,"ASUS Chromebook Flip C434 2 in 1 Laptop, 14"" Touchscreen FHD 4-Way NanoEdge, Intel Core m3-8100Y Processor, 4GB RAM, 128GB eMMC Storage, Backlit KB, Spangle Silver, Chrome OS, C434TA-IH348T (Renewed)",199.95,3.4 GHz core_m3_8100y,,2.0,DDR3 SDRAM,usb,False,,1654214400.0,14.0,1920.0,1080.0,4.0,3400.0,128000000.0,,,,asus,,chrome os,,,3.4,0.6,8.0,12.6,intel,128.0,,,intel,True,silver,2.0,3.0
B0B355S7JQ,"ASUS Zenbook Pro 17 17.3” Touch Display, 165Hz Refresh Rate, AMD Ryzen 7 6800H CPU, GeForce RTX 3050 Graphics, 16GB RAM, 512GB SSD, Windows 11 Home, Tech Black, UM6702RC-DS74T",1434.3,4.7 GHz ryzen_7,2.0,8.0,,,True,2020.0,1654214400.0,17.3,2560.0,1440.0,,2400.0,512000000.0,SSD,,,asus,vivobook,windows 11,lithium ion,ryzen,4.7,0.74,10.18,15.55,amd,512.0,None,radeon,nvidia,False,black,2.0,5.49
B0B358VT2P,"ASUS Zenbook Pro 17 17.3” Touch Display, 165Hz Refresh Rate, AMD Ryzen 9 6900HX CPU, GeForce RTX 3050 Graphics, 16GB RAM, 1TB SSD, Windows 11 Home, Tech Black, UM6702RC-DS94T",1699.99,4.9 GHz ryzen_9,2.0,8.0,,,True,2020.0,1654214400.0,17.3,2560.0,1440.0,,,,SSD,,,asus,,windows 11,lithium ion,ryzen,4.9,0.74,10.18,15.55,amd,1000.0,None,,nvidia,False,black,2.0,11.7
B0B393BMBM,"Lenovo Chromebook 3 11.6"" HD (1366 x 768) Chromebook Business Laptop, AMD A6-9220C up to 1.8 GHz, 4GB DDR4, 32GB eMMC, Webcam, Bluetooth, Chrome OS, Onyx Black, EAT Cloth",151.0,1.8 GHz amd_r_series,,2.0,DDR4 SDRAM,solid state,False,2014.0,1654473600.0,11.6,1366.0,768.0,4.0,1866.0,32000000.0,SSD,,10.0,lenovo,,chrome os,,,1.8,0.67,7.87,11.02,amd,32.0,,radeon,amd,True,black,2.0,3.8
B0B39QBB9Z,"HP Laptop 14-dq2035cl 14"" Intel Core i5-1135G7 Intel Iris Xᵉ Graphics 12 GB RAM 256 GB SSD W10 Home 64 BT Webcam Natural Silver",539.49,2666 MHz core_i5,2.0,2.0,,solid state,False,,1654473600.0,14.0,,,12.0,,,SSD,,,hp,,windows 10,,i5,2.666,,,,intel,256.0,DVD,,intel,True,,,4.4
B0B3BHTK4Z,"2022 HP Pavilion 17 Laptop, 17.3"" FHD IPS Display, 11th Gen Intel i5-1135G7(Up to 4.2GHz, Beat i7-10710U), 20GB RAM, 1TB PCIe SSD, HDMI, WiFi, Bluetooth, Webcam, Windows 11+JVQ MP",699.0,intel_core_i5_1135g7,,,DDR4 SDRAM,,False,,1654473600.0,17.3,,,20.0,,,,,,hp,,,,,,0.96,10.72,16.33,,,,,,,,,6.29
B0B3DSLM94,"HP 2022 17.3"" FHD Laptop, Intel 11th Generation 4-Core i5-1135G7 Up to 4.2Ghz, 16GB DDR4 RAM, 512GB PCIe SSD, Intel Iris Xe Graphics, 10hours Battery Life, Bluetooth, Windows 11S w/3in1 Accessories",649.99,4.2 GHz intel_core_i5_1135g7,3.0,4.0,GDDR4,serial ata-300,False,1999.0,1654473600.0,17.3,1920.0,1080.0,16.0,,512000000.0,SSD,,,hp,,windows 11,lithium ion,,4.2,0.78,10.15,15.78,intel,512.0,,iris,intel,True,,,4.62
B0B3F4XZFZ,"HP 2022 15.6"" FHD Laptop, AMD Ryzen 5-5500U Processor(Beats Intel i7-1065G7), 16GB RAM, 256GB PCIe SSD, AMD Radeon Graphics, HD Webcam, Bluetooth, Wi-fi, Win 11, Blue, 32GB USB Business Card",559.0,2.1 GHz amd_ryzen_5_5500u,1.0,6.0,DDR4 SDRAM,solid state,False,2014.0,1654560000.0,15.6,1920.0,1080.0,16.0,,256000000.0,SSD,,,hp,,windows 11,lithium ion,ryzen,2.1,0.78,9.53,14.11,amd,256.0,,radeon,amd,True,blue,1.0,3.7
B0B3F4ZM3F,"HP 2022 15.6"" FHD Laptop Computer, AMD Ryzen 5-5500U Processor(Beats Intel i7-1065G7), 8GB RAM, 256GB PCIe SSD, AMD Radeon Graphics, HD Webcam, Bluetooth, Wi-fi, Win 11, Blue, 32GB USB Card",478.64,2.4 GHz ryzen_5,1.0,6.0,DDR4 SDRAM,solid state,False,2014.0,1654560000.0,15.6,1920.0,1080.0,8.0,,256000000.0,SSD,,,hp,,windows 11,,ryzen,2.4,0.78,9.53,14.11,amd,256.0,,radeon,amd,True,blue,1.0,3.75
B0B3HV4KNL,"ASUS 2022 14"" HD Laptop, Intel Celeron N4020 Processor, 4GB RAM, 128GB eMMC Flash Memory, Intel HD Graphics 500, HD Webcam, Windows 11 Home, Star Black, 32GB SnowBell USB Card",209.0,1.1 GHz celeron_n4020,1.0,2.0,DDR4 SDRAM,solid state,False,2014.0,1654646400.0,14.0,1366.0,768.0,4.0,,128000000.0,SSD,,,asus,,windows 11,,,1.1,0.72,8.65,12.81,intel,128.0,,intel,intel,True,black,2.0,3.5
B0B3JRSYW4,"2022 Newest Lenovo IdeaPad 3i Laptop, 15.6"" FHD Anti-Glare Display, AMD Ryzen 3 3200U Dual-Core Processor, AMD Radeon Vega 3 Graphics, 20GB RAM, 1TB SSD, HDMI, Windows 10 + Microfiber Cloth",499.0,3.5 GHz ryzen_3_3200u,,2.0,DDR4 SDRAM,pcie x 4,True,1999.0,1654646400.0,15.6,1920.0,1080.0,128.0,2666.0,1000000000.0,SSD,,,lenovo,ideapad,windows 10,,ryzen,3.5,,,,amd,,,radeon,intel,True,,,5.44
B0B3L48YH9,"2022 Newest HP Pavilion 15.6"" HD Laptop, Intel Quad-core Pentium Processor, 16GB RAM, 1TB SSD, 11 Hr Battry Life, Intel UHD Graphics, HD Webcam, Bluetooth, HDMI, USB Type-C, Scarlet Red, Win 11",469.0,,,,,,False,,1654646400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.39
B0B3L51H9X,"2022 Newest HP 15 15.6” HD Display Laptop Notebook, Intel Pentium Quad-Core N5000(Up to 2.7GHz), 8GB DDR4 RAM, 128GB SSD, 1-Year Office 365, HDMI, USB-C, WiFi, Webcam, Win10, Scarlet Red +JVQ MP",379.0,pentium_N5000,,4.0,DDR4 SDRAM,,True,2014.0,1654646400.0,15.6,,,8.0,,,,,,hp,,,,pentium,,0.78,9.53,14.11,,8.0,,,,,,,5.44
B0B3M1WXNJ,"High Performance HP OMEN 17.3"" Gaming Laptop - 12th Gen Intel Core i7-12700H - Full Power GeForce RTX 3070 Ti(150W) - QHD(2560 x 1440) 100%Srgb-165Hz - Tb4 - w/HDMI (16GB DDR5 | 2TB PCIe SSD)",1949.99,4.7 GHz core_i7_12700h,3.0,14.0,DDR5 RAM,,True,,1654732800.0,17.3,2560.0,1440.0,16.0,4800.0,2000000000.0,SSD,,,hp,,windows 11,lithium ion,i7,4.7,1.06,10.32,15.64,intel,,,geforce,nvidia,False,,6.0,6.16
B0B3M3P6DB,"2022 HP 14"" HD Laptop, Windows 11, Intel Celeron Dual-Core Processor Up to 2.80GHz, 4GB RAM, 64GB SSD, Chromes OS, Cobalt Blue (Renewed)",215.0,,,,,,False,,1654646400.0,14.0,1366.0,768.0,,,,,,,hp,,windows 11,lithium ion,,,1.0,10.0,14.0,intel,4.0,,intel,intel,,,,4.51
B0B3M4T1V2,"HP 2022 Envy x360 2-in-1 13.3"" FHD Touchscreen Laptop, Intel Evo Core i7-1195G7, 8GB RAM, 512GB PCIe SSD, Backlit Keyboard, Intel Iris Xe Graphics, Windows 11, Silver, USB Card",869.0,2.6 GHz apple_ci7,2.0,4.0,DDR4 SDRAM,solid state,False,2014.0,1654732800.0,13.3,1920.0,1080.0,8.0,,512000000.0,SSD,,,hp,,windows 11,,i7,2.6,0.67,7.66,12.07,intel,,,iris,intel,True,silver,1.0,2.87
B0B3MJ77FT,"Asus 2022 Zenbook 14'' FHD Laptop, AMD 5th Gen Ryzen 5-5500U, 8GB RAM, 256GB PCIe SSD, Backlit Keyboard, NVIDIA GeForce MX450, HD Webcam, Windows 11 Home, Light Gray, 32GB Snow Bell USB Card",579.0,2.1 GHz ryzen_5_5500u,1.0,6.0,DDR4 SDRAM,solid state,False,2014.0,1654732800.0,14.0,1920.0,1080.0,8.0,,256000000.0,SSD,,,asus,,windows 11,,ryzen,2.1,0.66,7.8,12.6,amd,256.0,,geforce,nvidia,False,gray,1.0,2.91
B0B3MZY17Y,"Newest 2022 HP 15.6＂ FHD Touchscreen Busienss Laptop, AMD Ryzen 5 5500U 6 core(Beat i7-1160G7, up to 4GHz), 16GB RAM, 512GB PCIe SSD, AMD Radeon Graphics, WiFi, Windows 11 + Ghost Manta Accessories",599.99,4 GHz amd_ryzen_5_5500u,,6.0,DDR4 SDRAM,solid state,False,1999.0,1637798400.0,15.6,1366.0,768.0,16.0,4000.0,512000000.0,SSD,,,hp,,windows 11,lithium ion,ryzen,4.0,0.78,9.53,14.11,amd,512.0,None,radeon,amd,True,silver,3.0,3.74
B0B3PKNP53,"2022 Newest Lenovo Chromebook 3 11 11.6'' Laptop for Business and Student, Intel Celron N4020(up to 2.8GHz), 4GB RAM, 320GB Space(64GB eMMC+256GB Card), Webcam, USB Type-C, Wifi,Chrome OS,Black+JVQ MP",199.0,1.1 GHz celeron_n4020,2.0,2.0,DDR4 SDRAM,ata,False,2014.0,1654732800.0,11.6,1366.0,768.0,4.0,2400.0,320000000.0,Hybrid,,,lenovo,,chrome os,,,1.1,0.71,8.09,11.28,intel,,,intel,intel,True,black,1.0,3.67
B0B3QWNCRL,"ASUS VivoBook 16X Laptop, 16” WUXGA (1920 x 1200) 16:10 Display, AMD Ryzen 5 5600H CPU, AMD Radeon™ Vega 7 Graphics, 8GB RAM, 512GB SSD, Fingerprint Sensor, Windows 11 Home, Quiet Blue, M1603QA-DS52",649.54,4.2 GHz ryzen_5,2.0,6.0,DDR4 SDRAM,,True,2020.0,1654819200.0,16.0,1920.0,1200.0,8.0,,512000000.0,,,,asus,vivobook,windows 11,lithium ion,ryzen,4.2,2.6,12.2,19.2,amd,512.0,None,radeon,amd,False,blue,2.0,6.65
B0B3S6GN4B,"Lenovo 2022 Newest Chromebook 3 14'' FHD IPS Touchscreen, MediaTek MT8183 8-Core CPU(Up to 2.0GHz), 320GB Space(64GB eMMC+256GB MSD), 4GB RAM, USB Type-C, Chrome OS+JVQ MP, Arctic Grey, 5X Storage",269.0,2 GHz mediatek_mt8183,,8.0,DDR4 SDRAM,ata,False,2014.0,1654819200.0,14.0,1920.0,1080.0,4.0,2400.0,320000000.0,Hybrid,,10.0,lenovo,,chrome os,,,2.0,0.8,8.1,11.7,mediatek,,,,mediatek,True,gray,2.0,4.4
B0B3TYNSRZ,"Newest HP 14"" Flagship Laptop, Windows 11 OS, AMD Processor Up to 3.2GHz, 4GB DDR4, 128GB SSD, Webcam, Sparkling Silver (Renewed)",189.99,,,,,,False,,1654905600.0,14.0,1366.0,768.0,,,,,,,hp,,windows 11,lithium ion,,,,,,amd,,,radeon,amd,,,,4.27
B0B3ZPTVF7,"Lenovo IdeaPad 5 15.6"" FHD Touchscreen Laptop, Intel Core i7-1165G7, 16GB RAM, 512GB SSD, GeForce MX450, Backlit Keyboard, FP, Windows 11 Pro, Graphite Grey",959.0,2.8 GHz intel_core_i7_1165g7,2.0,4.0,DDR4 SDRAM,pcie x 4,False,,1655164800.0,15.6,1920.0,1080.0,16.0,,512000000.0,SSD,,,lenovo,,windows 11,,i7,2.8,3.0,14.0,20.0,intel,,,geforce,nvidia,False,,,8.0
B0B41L3CQ9,"Lenovo Latest ThinkPad X1 Nano Gen 2 Laptop, 12th Gen Intel i7-1280P, 13.0"" 2K (2160 x 1350) IPS, Anti-Glare, 450 nits, 32 GB DDR5 RAM, 1 TB SSD, Win 11 Pro - Black",2096.5,4.8 GHz core_i7_family,,14.0,DDR5 RAM,solid state,True,,1655078400.0,13.0,2160.0,1350.0,32.0,,1000000000.0,SSD,,,lenovo,,,,i7,4.8,0.58,8.19,11.55,intel,32.0,,iris,intel,True,black,1.0,3.64
B0B433D1VN,"Dell 2022 Newest Vostro 5620 Business Laptop, 16"" FHD Display, 12th Gen Intel Core i7-1260P, 32GB RAM, 2TB SSD, FHD Webcam, HDMI, Backlit Keyboard, Fingerprint Reader, Wi-Fi 6, Windows 11 Pro, Silver",1332.99,2.1 GHz core_i7_family,3.0,12.0,DDR4 SDRAM,pcie x 4,False,,1655164800.0,16.0,1920.0,1080.0,32.0,,2000000000.0,SSD,,,dell,,windows 11,lithium ion,i7,2.1,0.72,9.92,14.05,intel,,,iris,intel,True,silver,1.0,4.0
B0B452X542,"2022 New HP 15 Laptop, 15.6"" HD LED Display, Intel Dual-Core Processor, Intel UHD Graphics, 16GB DDR4 RAM, 1TB SSD, Ethernet Port, USB Type-C, Long Battery Life, Windows 11 (Renewed)",419.0,,,,,,False,,1655164800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86
